chapter_id,party,org_level,org_name,ags,municipality,kreis,kreis_id,bundesland,population,year,observability_status,has_wayback_coverage,usable_content_threshold_met,is_quarantined,analysis_scope_included,coverage_basis,release_coverage_bucket,release_coverage_tier,board_listed,board_listed_status,official_count,official_count_status,issue_block_count,issue_block_count_status,office_address_listed,office_address_listed_status,facebook_present,facebook_present_status,instagram_present,instagram_present_status,twitter_x_present,twitter_x_present_status,youtube_present,youtube_present_status,telegram_present,telegram_present_status,tiktok_present,tiktok_present_status,n_social_platforms,n_social_platforms_status,news_count,news_count_status,social_source
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2015,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,11,observed_positive,page_scan
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2016,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,9,observed_positive,10,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,24,observed_positive,about_extraction
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2017,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,,missing_insufficient_coverage,page_scan
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2018,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2019,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2020,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,,missing_insufficient_coverage,page_scan
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2021,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2022,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2023,crawl_not_attempted,1,0,0,1,,archive_known_not_crawled,archive_or_crawl_problem,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2024,crawl_not_attempted,1,0,0,1,,archive_known_not_crawled,archive_or_crawl_problem,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2025,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1793,AFD,kreisverband,AFD Nienburg (Weser),03256022,"Nienburg (Weser), Stadt",Nienburg (Weser),03256,Niedersachsen,32608,2026,crawl_succeeded_but_no_extractable_pages,0,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2015,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2016,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2017,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2018,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,4,observed_positive,
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,74,observed_positive,about_extraction
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,0,observed_zero,2,observed_positive,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,70,observed_positive,page_scan
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2021,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,15,observed_positive,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,49,observed_positive,about_extraction
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2022,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,page_scan
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2023,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,page_scan
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2024,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,page_scan
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2025,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,page_scan
1794,AFD,kreisverband,AFD Nordsachsen,14730070,"Delitzsch, Stadt",Nordsachsen,14730,Sachsen,25895,2026,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,1,observed_positive,,missing_insufficient_coverage,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,about_extraction
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2015,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2016,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2017,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2018,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2019,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2020,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2021,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2022,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2023,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2024,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2025,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_but_thin_content,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1795,AFD,kreisverband,AFD Odenwaldkreis,06437011,"Michelstadt, Stadt",Odenwaldkreis,06437,Hessen,15396,2026,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2015,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2016,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2017,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2018,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2019,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2020,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2021,crawl_not_attempted,1,0,0,1,,archive_known_not_crawled,archive_or_crawl_problem,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2022,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2023,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2024,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2025,no_archive_coverage,0,0,0,1,,no_archived_snapshot,missing_archive,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,
1796,AFD,kreisverband,AFD Olpe,05966024,"Olpe, Stadt",Olpe,05966,Nordrhein-Westfalen,24695,2026,crawl_succeeded_but_no_extractable_pages,0,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,,missing_insufficient_coverage,page_scan
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2015,crawl_succeeded_but_no_extractable_pages,1,0,0,1,,archived_success_no_structured_signal,weak_unlikely,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,9,observed_positive,page_scan
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2016,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,11,observed_positive,7,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,,missing_insufficient_coverage,about_extraction
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2017,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,10,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,0,observed_zero,1,observed_positive,34,observed_positive,about_extraction
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2018,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,18,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,1,observed_positive,0,observed_zero,0,observed_zero,3,observed_positive,17,observed_positive,about_extraction
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2019,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,37,observed_positive,page_scan
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2020,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,18,observed_positive,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,33,observed_positive,page_scan
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2021,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,1,observed_positive,16,observed_positive,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,39,observed_positive,about_extraction
1797,AFD,kreisverband,AFD Ortenaukreis,08317096,"Offenburg, Stadt",Ortenaukreis,08317,Baden-Württemberg,62993,2022,extractable_and_usable,1,1,0,1,full,usable_coverage,usable,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,,missing_insufficient_coverage,1,observed_positive,1,observed_positive,1,observed_positive,1,observed_positive,0,observed_zero,0,observed_zero,4,observed_positive,6,observed_positive,page_scan
